,lr-January,rfg-January,etr-January,dtr-January,lr-April,rfg-April,etr-April,dtr-April,lr-July,rfg-July,etr-July,dtr-July,lr-October,rfg-October,etr-October,dtr-October,lr-Year,rfg-Year,etr-Year,dtr-Year
0,0.12968573827870275,0.19225454734769507,0.03131996123343077,0.19387784932113394,0.05428529414021685,0.01696894643362128,0.014415974849145429,0.021191500888822483,0.13805654661476724,0.03620523816261831,0.019415461413431662,0.09384594855176621,0.11888718900265115,0.08535136506409846,0.015130126911918116,0.08796860690002582,0.19123418507553205,0.10858569820694004,0.01953159538828259,0.10971377867108872
1,0.38086528523872965,0.1473508677400325,0.10981988834404686,0.22601674443321207,0.27015850799442065,0.12524415568351918,0.09463277341281924,0.19559277970713815,0.31148217203589534,0.17474500367411877,0.11322501412934684,0.23530376908329328,0.31031448854175925,0.11342379305678035,0.0849209885348624,0.16889196966365844,0.27698781714048004,0.12488302162214415,0.08272906897341366,0.1841784855470388
2,0.32743715055723843,0.15938221074425657,0.12059257855842928,0.22389689365025311,0.4411668983193676,0.20813272333563546,0.1510883283556317,0.2773242925691109,0.4687336213586198,0.18299289688726278,0.15597672427326453,0.28328144666742583,0.28710543757646406,0.1504780227527574,0.12425898340003783,0.2482416362125248,0.3532418516121837,0.15020165267371746,0.10940784891384499,0.2251506802408153
3,0.3780925911121269,0.2050728520759235,0.12261776330349436,0.25169141832768166,0.4867199706712526,0.1367842052524495,0.09705886892053611,0.19908766334408753,0.4479972653148693,0.18620062737447682,0.13603505295327545,0.24808033087985382,0.3638599381380201,0.12588153192972804,0.09850022651079855,0.20118915017264039,0.4111030065406751,0.11627986038685345,0.07827191121647055,0.16763467188204492
4,0.3052725363404572,0.1417535801415406,0.1142349894940252,0.21001625265282606,0.38384955942644183,0.11860163154270671,0.0990860835711103,0.18885607141329622,0.3468316839701937,0.12499219878390608,0.09248605457025197,0.17685048212938614,0.30430180579082705,0.1429483577113187,0.11445746384562462,0.20414248896538328,0.3255028928390545,0.0951264998811962,0.07957203233671038,0.13093603276756224
5,0.48861716365233615,0.2820690562695556,0.19213614391973172,0.3056279977807813,0.36792206845385755,0.1272497967339072,0.0983910871594365,0.18296867128060573,0.43922708982670716,0.2699667581084861,0.1265151316701008,0.36506064900995827,0.4827652333555815,0.1902271094731443,0.1392997824096861,0.28826621453224294,0.43909388781979375,0.10605072930104494,0.08278414636888488,0.13978477707949935
